# time from 2015 (y), 1D, 1T, 3D, 3T
2.000000e+00 -4.865985e-01 -5.214160e-01 -4.907047e-01 -5.369333e-01
4.000000e+00 -9.260681e-01 -1.008821e+00 -9.359722e-01 -1.048237e+00
6.000000e+00 -1.318409e+00 -1.462214e+00 -1.335803e+00 -1.533910e+00
8.000000e+00 -1.655845e+00 -1.856160e+00 -1.681733e+00 -1.961230e+00
1.000000e+01 -2.004573e+00 -2.259211e+00 -2.040505e+00 -2.398494e+00
1.200000e+01 -2.280980e+00 -2.590966e+00 -2.327469e+00 -2.765547e+00
1.400000e+01 -2.555868e+00 -2.912185e+00 -2.613910e+00 -3.119686e+00
1.600000e+01 -2.780741e+00 -3.183889e+00 -2.850808e+00 -3.424235e+00
1.800000e+01 -3.013308e+00 -3.459036e+00 -3.096444e+00 -3.731263e+00
2.000000e+01 -3.183629e+00 -3.674338e+00 -3.280194e+00 -3.979377e+00
2.200000e+01 -3.300701e+00 -3.833227e+00 -3.410852e+00 -4.169616e+00
2.400000e+01 -3.464070e+00 -4.033482e+00 -3.588533e+00 -4.399666e+00
2.600000e+01 -3.617360e+00 -4.222643e+00 -3.757110e+00 -4.618837e+00
2.800000e+01 -4.043680e+00 -4.690207e+00 -4.204044e+00 -5.123947e+00
3.000000e+01 -4.456501e+00 -5.176738e+00 -4.638115e+00 -5.663439e+00
3.200000e+01 -5.048788e+00 -5.846684e+00 -5.256048e+00 -6.391269e+00
3.400000e+01 -5.847030e+00 -6.741486e+00 -6.085155e+00 -7.358863e+00
3.600000e+01 -6.524575e+00 -7.533766e+00 -6.795530e+00 -8.236955e+00
3.800000e+01 -7.051500e+00 -8.181772e+00 -7.355382e+00 -8.973493e+00
4.000000e+01 -7.538872e+00 -8.769438e+00 -7.880366e+00 -9.646250e+00
4.200000e+01 -8.189293e+00 -9.535865e+00 -8.569759e+00 -1.050264e+01
4.400000e+01 -9.158987e+00 -1.062777e+01 -9.581149e+00 -1.169158e+01
4.600000e+01 -9.967341e+00 -1.158296e+01 -1.043677e+01 -1.275929e+01
4.800000e+01 -1.071343e+01 -1.248623e+01 -1.123607e+01 -1.378184e+01
5.000000e+01 -1.144157e+01 -1.337745e+01 -1.201750e+01 -1.479570e+01
5.200000e+01 -1.214141e+01 -1.423392e+01 -1.277557e+01 -1.577562e+01
5.400000e+01 -1.258904e+01 -1.485378e+01 -1.327979e+01 -1.652101e+01
5.600000e+01 -1.302326e+01 -1.542243e+01 -1.377498e+01 -1.720199e+01
5.800000e+01 -1.346076e+01 -1.599681e+01 -1.427454e+01 -1.789319e+01
6.000000e+01 -1.415292e+01 -1.684746e+01 -1.503652e+01 -1.886609e+01
6.200000e+01 -1.463683e+01 -1.750217e+01 -1.558663e+01 -1.965286e+01
6.400000e+01 -1.521217e+01 -1.823437e+01 -1.623369e+01 -2.051052e+01
6.600000e+01 -1.563963e+01 -1.882698e+01 -1.673173e+01 -2.123265e+01
6.800000e+01 -1.619082e+01 -1.955000e+01 -1.735800e+01 -2.207992e+01
7.000000e+01 -1.645017e+01 -1.995832e+01 -1.769258e+01 -2.261727e+01
7.200000e+01 -1.673266e+01 -2.035859e+01 -1.805223e+01 -2.314107e+01
7.400000e+01 -1.742855e+01 -2.119529e+01 -1.882816e+01 -2.410296e+01
7.600000e+01 -1.803198e+01 -2.196555e+01 -1.951611e+01 -2.501669e+01
7.800000e+01 -1.859692e+01 -2.269204e+01 -2.016625e+01 -2.588919e+01
8.000000e+01 -1.900053e+01 -2.327628e+01 -2.065534e+01 -2.661710e+01
8.200000e+01 -1.956506e+01 -2.399759e+01 -2.130838e+01 -2.747529e+01
8.400000e+01 -2.020188e+01 -2.479957e+01 -2.203490e+01 -2.842135e+01
