  -122.000000       1000.00000    
  -121.000000       1000.00000    
  -120.000000       1000.00000    
  -119.000000       1000.00000    
  -118.000000       1000.00000    
  -117.000000       1000.00000    
  -116.000000       1000.00000    
  -115.000000       1000.00000    
  -114.000000       1000.00000    
  -113.000000       1000.00000    
  -112.000000       1000.00000    
  -111.000000       1000.00000    
  -110.000000       1000.00000    
  -108.000000       2000.00000    
  -106.000000       2000.00000    
  -104.000000       2000.00000    
  -102.000000       2000.00000    
  -100.000000       2000.00000    
  -98.0000000       2000.00000    
  -96.0000000       2000.00000    
  -94.0000000       2000.00000    
  -92.0000000       2000.00000    
  -90.0000000       2000.00000    
  -88.0000000       2000.00000    
  -86.0000000       2000.00000    
  -84.0000000       2000.00000    
  -82.0000000       2000.00000    
  -80.0000000       2000.00000    
  -78.0000000       2000.00000    
  -76.0000000       2000.00000    
  -74.0000000       2000.00000    
  -72.0000000       2000.00000    
  -70.0000000       2000.00000    
  -68.0000000       2000.00000    
  -66.0000000       2000.00000    
  -64.0000000       2000.00000    
  -62.0000000       2000.00000    
  -60.0000000       2000.00000    
  -58.0000000       2000.00000    
  -56.0000000       2000.00000    
  -54.0000000       2000.00000    
  -52.0000000       2000.00000    
  -50.0000000       2000.00000    
  -48.0000000       2000.00000    
  -46.0000000       2000.00000    
  -44.0000000       2000.00000    
  -42.0000000       2000.00000    
  -40.0000000       2000.00000    
  -39.0000000       1000.00000    
  -38.0000000       1000.00000    
  -37.0000000       1000.00000    
  -36.0000000       1000.00000    
  -35.0000000       1000.00000    
  -34.0000000       1000.00000    
  -33.0000000       1000.00000    
  -32.0000000       1000.00000    
  -31.0000000       1000.00000    
  -30.0000000       1000.00000    
  -29.5000000       500.000000    
  -29.0000000       500.000000    
  -28.5000000       500.000000    
  -28.0000000       500.000000    
  -27.5000000       500.000000    
  -27.0000000       500.000000    
  -26.7500000       250.000000    
  -26.5000000       250.000000    
  -26.2500000       250.000000    
  -26.0000000       250.000000    
  -25.7500000       250.000000    
  -25.5000000       250.000000    
  -25.2500000       250.000000    
  -25.0000000       250.000000    
  -24.7500000       250.000000    
  -24.5000000       250.000000    
  -24.2500000       250.000000    
  -24.0000000       250.000000    
  -23.7500000       250.000000    
  -23.5000000       250.000000    
  -23.2500000       250.000000    
  -23.0000000       250.000000    
  -22.5000000       500.000000    
  -22.0000000       500.000000    
  -21.5000000       500.000000    
  -21.0000000       500.000000    
  -20.5000000       500.000000    
  -20.0000000       500.000000    
  -19.5000000       500.000000    
  -19.0000000       500.000000    
  -18.5000000       500.000000    
  -18.0000000       500.000000    
  -17.5000000       500.000000    
  -17.0000000       500.000000    
  -16.5000000       500.000000    
  -16.0000000       500.000000    
  -15.5000000       500.000000    
  -15.0000000       500.000000    
  -14.7500000       250.000000    
  -14.5000000       250.000000    
  -14.2500000       250.000000    
  -14.0000000       250.000000    
  -13.7500000       250.000000    
  -13.5000000       250.000000    
  -13.2500000       250.000000    
  -13.0000000       250.000000    
  -12.7500000       250.000000    
  -12.5000000       250.000000    
  -12.2500000       250.000000    
  -12.0000000       250.000000    
  -11.7500000       250.000000    
  -11.5000000       250.000000    
  -11.2500000       250.000000    
  -11.0000000       250.000000    
  -10.7500000       250.000000    
  -10.5000000       250.000000    
  -10.2500000       250.000000    
  -10.0000000       250.000000    
  -9.75000000       250.000000    
  -9.50000000       250.000000    
  -9.25000000       250.000000    
  -9.00000000       250.000000    
  -8.75000000       250.000000    
  -8.50000000       250.000000    
  -8.25000000       250.000000    
  -8.00000000       250.000000    
  -7.75000000       250.000000    
  -7.50000000       250.000000    
  -7.25000000       250.000000    
  -7.00000000       250.000000    
  -6.75000000       250.000000    
  -6.50000000       250.000000    
  -6.25000000       250.000000    
  -6.00000000       250.000000    
  -5.75000000       250.000000    
  -5.50000000       250.000000    
  -5.25000000       250.000000    
  -5.00000000       250.000000    
  -4.75000000       250.000000    
  -4.50000000       250.000000    
  -4.25000000       250.000000    
  -4.00000000       250.000000    
  -3.75000000       250.000000    
  -3.50000000       250.000000    
  -3.25000000       250.000000    
  -3.00000000       250.000000    
  -2.75000000       250.000000    
  -2.50000000       250.000000    
  -2.25000000       250.000000    
  -2.00000000       250.000000    
  -1.75000000       250.000000    
  -1.50000000       250.000000    
  -1.25000000       250.000000    
  -1.00000000       250.000000    
 -0.750000000       250.000000    
 -0.500000000       250.000000    
 -0.400000006       100.000000    
 -0.300000012       100.000000    
 -0.250000000       50.0000000    
 -0.219999999       30.0000000    
 -0.200000003       20.0000000    
 -0.180000007       20.0000000    
 -0.159999996       20.0000000    
 -0.144999996       15.0000000    
 -0.135000005       10.0000000    
 -0.128000006       7.00000000    
 -0.123000003       5.00000000    
 -0.119999997       3.00000000    
 -0.118000001       2.00000000    
 -0.115999997       2.00000000    
 -0.114000000       2.00000000    
 -0.112000003       2.00000000    
 -0.109999999       2.00000000    
 -0.108000003       2.00000000    
 -0.105999999       2.00000000    
 -0.104000002       2.00000000    
 -0.101999998       2.00000000    
 -0.100000001       2.00000000    
  -9.79999974E-02   2.00000000    
  -9.60000008E-02   2.00000000    
  -9.39999968E-02   2.00000000    
  -9.20000002E-02   2.00000000    
  -9.00000036E-02   2.00000000    
  -8.79999995E-02   2.00000000    
  -8.60000029E-02   2.00000000    
  -8.39999989E-02   2.00000000    
  -8.20000023E-02   2.00000000    
  -7.99999982E-02   2.00000000    
  -7.80000016E-02   2.00000000    
  -7.59999976E-02   2.00000000    
  -7.40000010E-02   2.00000000    
  -7.19999969E-02   2.00000000    
  -7.00000003E-02   2.00000000    
  -6.80000037E-02   2.00000000    
  -6.59999996E-02   2.00000000    
  -6.40000030E-02   2.00000000    
  -6.19999990E-02   2.00000000    
  -5.99999987E-02   2.00000000    
  -5.79999983E-02   2.00000000    
  -5.60000017E-02   2.00000000    
  -5.40000014E-02   2.00000000    
  -5.20000011E-02   2.00000000    
  -5.00000007E-02   2.00000000    
  -4.80000004E-02   2.00000000    
  -4.60000001E-02   2.00000000    
  -4.39999998E-02   2.00000000    
  -4.19999994E-02   2.00000000    
  -3.99999991E-02   2.00000000    
  -3.79999988E-02   2.00000000    
  -3.59999985E-02   2.00000000    
  -3.40000018E-02   2.00000000    
  -3.20000015E-02   2.00000000    
  -2.99999993E-02   2.00000000    
  -2.80000009E-02   2.00000000    
  -2.60000005E-02   2.00000000    
  -2.40000002E-02   2.00000000    
  -2.19999999E-02   2.00000000    
  -1.99999996E-02   2.00000000    
  -1.79999992E-02   2.00000000    
  -1.60000008E-02   2.00000000    
  -1.40000004E-02   2.00000000    
  -1.20000001E-02   2.00000000    
  -9.99999978E-03   2.00000000    
  -8.00000038E-03   2.00000000    
  -6.00000005E-03   2.00000000    
  -4.00000019E-03   2.00000000    
  -2.00000009E-03   2.00000000    
   0.00000000       2.00000000    
