  -122.010002      0.233542934    
  -122.000000     -0.559235215    
  -120.000000      -1.35554051    
  -118.000000      -9.06579113    
  -116.000000      -15.4756927    
  -114.000000      -25.4615784    
  -112.000000      -37.8131332    
  -110.000000      -43.9707069    
  -108.000000      -43.1827202    
  -106.000000      -40.1945457    
  -104.000000      -37.4565125    
  -102.000000      -33.8035851    
  -100.000000      -30.9081955    
  -98.0000000      -31.9033222    
  -96.0000000      -34.8463516    
  -94.0000000      -37.9086800    
  -92.0000000      -42.6409721    
  -90.0000000      -44.2705917    
  -88.0000000      -44.1917114    
  -86.0000000      -44.6001930    
  -84.0000000      -42.7622757    
  -82.0000000      -34.5699081    
  -80.0000000      -29.6524372    
  -78.0000000      -32.5314865    
  -76.0000000      -37.8999405    
  -74.0000000      -43.0244713    
  -72.0000000      -50.8409233    
  -70.0000000      -63.6273575    
  -68.0000000      -76.1765213    
  -66.0000000      -83.2978287    
  -64.0000000      -84.2939301    
  -62.0000000      -80.2323380    
  -60.0000000      -74.1782608    
  -58.0000000      -68.3355484    
  -56.0000000      -65.9051285    
  -54.0000000      -65.2090454    
  -52.0000000      -66.1014099    
  -50.0000000      -69.4817505    
  -48.0000000      -71.4326477    
  -46.0000000      -72.9245987    
  -44.0000000      -75.0270691    
  -42.0000000      -77.8589554    
  -40.0000000      -79.8635864    
  -38.0000000      -82.0380478    
  -36.0000000      -82.3831177    
  -34.0000000      -79.9337692    
  -32.0000000      -76.4374390    
  -31.0000000      -74.9284668    
  -30.0000000      -73.8225784    
  -29.0000000      -83.6851044    
  -28.0000000      -98.2496796    
  -27.0000000      -111.714310    
  -26.0000000      -119.998878    
  -25.0000000      -115.091347    
  -24.0000000      -110.381943    
  -23.0000000      -107.726768    
  -22.0000000      -105.260132    
  -21.0000000      -103.727066    
  -20.5000000      -102.829536    
  -20.0000000      -101.999687    
  -19.5000000      -101.065102    
  -19.0000000      -100.258820    
  -18.5000000      -99.2564697    
  -18.0000000      -97.8552399    
  -17.5000000      -96.2735825    
