  -122.000999      0.231713116    
  -122.000000     -0.561069787    
  -120.000000      -1.35739648    
  -118.000000      -9.06761837    
  -116.000000      -15.4772968    
  -114.000000      -25.4627895    
  -112.000000      -37.8141174    
  -110.000000      -43.9717331    
  -108.000000      -43.1837463    
  -106.000000      -40.1955490    
  -104.000000      -37.4574661    
  -102.000000      -33.8045731    
  -100.000000      -30.9091702    
  -98.0000000      -31.9043312    
  -96.0000000      -34.8474884    
  -94.0000000      -37.9098778    
  -92.0000000      -42.6419792    
  -90.0000000      -44.2715073    
  -88.0000000      -44.1926308    
  -86.0000000      -44.6010933    
  -84.0000000      -42.7631760    
  -82.0000000      -34.5703354    
  -80.0000000      -29.6529083    
  -78.0000000      -32.5318604    
  -76.0000000      -37.9001579    
  -74.0000000      -43.0244446    
  -72.0000000      -50.8404770    
  -70.0000000      -63.6268234    
  -68.0000000      -76.1766510    
  -66.0000000      -83.2982635    
  -64.0000000      -84.2943573    
  -62.0000000      -80.2328262    
  -60.0000000      -74.1786346    
  -58.0000000      -68.3360367    
  -56.0000000      -65.9056625    
  -54.0000000      -65.2095871    
  -52.0000000      -66.1019211    
  -50.0000000      -69.4823303    
  -48.0000000      -71.4332886    
  -46.0000000      -72.9252243    
  -44.0000000      -75.0276413    
  -42.0000000      -77.8594818    
  -40.0000000      -79.8641434    
  -38.0000000      -82.0385666    
  -36.0000000      -82.3836212    
  -34.0000000      -79.9342346    
  -32.0000000      -76.4377136    
  -31.0000000      -74.9286957    
  -30.0000000      -73.8228073    
  -29.0000000      -83.6855469    
  -28.0000000      -98.2508163    
  -27.0000000      -111.715446    
  -26.0000000      -120.000000    
  -25.0000000      -115.092537    
  -24.0000000      -110.383095    
  -23.0000000      -107.727768    
  -22.0000000      -105.261139    
  -21.0000000      -103.728172    
  -20.5000000      -102.830635    
  -20.0000000      -102.000763    
  -19.5000000      -101.066200    
  -19.0000000      -100.259895    
  -18.5000000      -99.2575150    
  -18.0000000      -97.8562241    
  -17.5000000      -96.2745285    
  -17.0000000      -94.8060074    
  -16.5000000      -93.0238113    
  -16.0000000      -90.9750290    
  -15.5000000      -86.8351822    
  -15.0000000      -83.6879196    
  -14.7500000      -81.7461929    
  -14.5000000      -79.8392792    
  -14.2500000      -68.8521194    
  -14.0000000      -58.5671463    
  -13.7500000      -55.5157547    
  -13.5000000      -52.5379219    
  -13.2500000      -50.5698433    
  -13.0000000      -48.7371216    
  -12.7500000      -45.9793129    
  -12.5000000      -43.3564987    
  -12.2500000      -41.4905396    
  -12.0000000      -39.7097130    
  -11.7500000      -37.3348694    
  -11.5000000      -35.0158577    
  -11.2500000      -30.5681515    
  -11.0000000      -26.0257092    
  -10.7500000      -23.7934895    
  -10.5000000      -21.5928555    
  -10.2500000      -19.3573437    
  -10.0000000      -17.2599754    
  -9.75000000      -15.1694489    
  -9.50000000      -13.1613178    
  -9.25000000      -11.6252050    
  -9.00000000      -10.2617235    
  -8.75000000      -8.49395466    
  -8.50000000      -7.05290747    
  -8.25000000      -5.76500463    
  -8.00000000      -4.66486168    
  -7.50000000      -2.24202561    
  -7.00000000     -0.973760843    
  -6.50000000     -0.229893014    
  -6.00000000       3.44833136E-02
  -5.50000000       1.96843762E-02
  -5.00000000       4.09978703E-02
  -4.50000000       5.44009693E-02
  -4.25000000       8.99577886E-02
  -4.00000000      0.124709249    
  -3.75000000      0.115098283    
  -3.50000000      0.106320076    
  -3.25000000       9.43108946E-02
  -3.00000000       8.31060261E-02
  -2.75000000       9.84893814E-02
  -2.50000000      0.114262439    
  -2.25000000       9.15852785E-02
  -2.00000000       6.82134330E-02
  -1.75000000       5.78871630E-02
  -1.50000000       4.81598899E-02
  -1.25000000       3.89820784E-02
  -1.00000000       3.03229503E-02
 -0.750000000       2.21324973E-02
 -0.500000000       1.43653452E-02
 -0.250000000       6.99189585E-03
   0.00000000       0.00000000    
