# Normalized GXM weights (col1) and timescales (col2)
3.387088e-02 1.000000e-10
1.469338e-02 1.291550e-09
2.300505e-02 1.668101e-08
2.539568e-02 2.154435e-07
3.130361e-02 2.782559e-06
4.007368e-02 3.593814e-05
5.881870e-02 4.641589e-04
1.067748e-01 5.994843e-03
1.352863e-01 7.742637e-02
5.283333e-01 1.000000e+00
