1.988828e-11 3.761995e-18 1.988828e-11
2.391980e-11 5.052387e-18 2.391980e-11
2.876854e-11 6.785410e-18 2.876854e-11
3.460016e-11 9.112908e-18 3.460016e-11
4.161391e-11 1.223882e-17 4.161390e-11
5.004939e-11 1.643708e-17 5.004938e-11
6.019482e-11 2.207558e-17 6.019481e-11
7.239681e-11 2.964850e-17 7.239679e-11
8.707225e-11 3.981960e-17 8.707222e-11
1.047225e-10 5.348044e-17 1.047225e-10
1.259506e-10 7.182861e-17 1.259506e-10
1.514819e-10 9.647281e-17 1.514818e-10
1.821885e-10 1.295740e-16 1.821885e-10
2.191197e-10 1.740350e-16 2.191196e-10
2.635371e-10 2.337556e-16 2.635369e-10
3.169582e-10 3.139746e-16 3.169580e-10
3.812083e-10 4.217302e-16 3.812080e-10
4.584824e-10 5.664781e-16 4.584820e-10
5.514206e-10 7.609226e-16 5.514201e-10
6.631981e-10 1.022133e-15 6.631975e-10
7.976339e-10 1.373044e-15 7.976330e-10
9.593209e-10 1.844474e-15 9.593198e-10
1.153783e-09 2.477833e-15 1.153782e-09
1.387665e-09 3.328772e-15 1.387663e-09
1.668956e-09 4.472075e-15 1.668953e-09
2.007267e-09 6.008250e-15 2.007264e-09
2.414157e-09 8.072382e-15 2.414152e-09
2.903527e-09 1.084603e-14 2.903520e-09
3.492096e-09 1.457326e-14 3.492087e-09
4.199973e-09 1.958211e-14 4.199961e-09
5.051342e-09 2.631363e-14 5.051326e-09
6.075292e-09 3.536073e-14 6.075269e-09
7.306804e-09 4.752059e-14 7.306774e-09
8.787954e-09 6.386511e-14 8.787914e-09
1.056935e-08 8.583567e-14 1.056929e-08
1.271184e-08 1.153706e-13 1.271177e-08
1.528864e-08 1.550770e-13 1.528854e-08
1.838777e-08 2.084611e-13 1.838764e-08
2.211512e-08 2.802397e-13 2.211495e-08
2.659804e-08 3.767579e-13 2.659781e-08
3.198969e-08 5.065527e-13 3.198937e-08
3.847427e-08 6.811105e-13 3.847384e-08
4.627332e-08 9.158887e-13 4.627275e-08
5.565331e-08 1.231690e-12 5.565254e-08
6.693470e-08 1.656515e-12 6.693367e-08
8.050292e-08 2.228054e-12 8.050153e-08
9.682153e-08 2.997052e-12 9.681967e-08
1.164481e-07 4.031836e-12 1.164456e-07
1.400531e-07 5.424415e-12 1.400497e-07
1.684430e-07 7.298712e-12 1.684385e-07
2.025878e-07 9.821656e-12 2.025817e-07
2.436540e-07 1.321814e-11 2.436459e-07
2.930447e-07 1.779118e-11 2.930338e-07
3.524473e-07 2.394915e-11 3.524326e-07
4.238913e-07 3.224250e-11 4.238715e-07
5.098176e-07 4.341328e-11 5.097910e-07
6.131619e-07 5.846203e-11 6.131262e-07
7.374549e-07 7.873811e-11 7.374069e-07
8.869432e-07 1.060616e-10 8.868786e-07
1.066734e-06 1.428882e-10 1.066647e-06
1.282970e-06 1.925315e-10 1.282853e-06
1.543038e-06 2.594640e-10 1.542882e-06
1.855825e-06 3.497238e-10 1.855614e-06
2.232016e-06 4.714643e-10 2.231733e-06
2.684465e-06 6.356981e-10 2.684083e-06
3.228628e-06 8.573035e-10 3.228115e-06
3.883098e-06 1.156386e-09 3.882408e-06
4.670234e-06 1.560125e-09 4.669306e-06
5.616930e-06 2.105266e-09 5.615680e-06
6.755528e-06 2.841512e-09 6.753847e-06
8.124930e-06 3.836104e-09 8.122668e-06
9.771921e-06 5.180042e-09 9.768876e-06
1.175277e-05 6.996518e-09 1.174867e-05
1.413516e-05 9.452364e-09 1.412964e-05
1.700047e-05 1.277358e-08 1.699304e-05
2.044661e-05 1.726643e-08 2.043660e-05
2.459130e-05 2.334612e-08 2.457784e-05
2.957617e-05 3.157570e-08 2.955803e-05
3.557150e-05 4.271910e-08 3.554707e-05
4.278214e-05 5.781310e-08 4.274922e-05
5.145444e-05 7.826547e-08 5.141008e-05
6.188468e-05 1.059884e-07 6.182490e-05
7.442922e-05 1.435805e-07 7.434865e-05
8.951665e-05 1.945747e-07 8.940802e-05
1.076624e-04 2.637761e-07 1.075159e-04
1.294865e-04 3.577234e-07 1.292889e-04
1.557345e-04 4.853186e-07 1.554680e-04
1.873032e-04 6.586861e-07 1.869436e-04
2.252711e-04 8.943481e-07 2.247858e-04
2.709354e-04 1.214830e-06 2.702804e-04
3.258562e-04 1.650856e-06 3.249717e-04
3.919100e-04 2.244355e-06 3.907153e-04
4.713535e-04 3.052572e-06 4.697392e-04
5.669007e-04 4.153702e-06 5.647188e-04
6.818162e-04 5.654607e-06 6.788659e-04
8.200261e-04 7.701387e-06 8.160350e-04
9.862522e-04 1.049388e-05 9.808507e-04
1.186174e-03 1.430554e-05 1.178860e-03
1.426621e-03 1.951068e-05 1.416712e-03
1.715809e-03 2.662188e-05 1.702375e-03
2.063618e-03 3.634120e-05 2.045392e-03
2.481930e-03 4.963053e-05 2.457184e-03
2.985038e-03 6.780786e-05 2.951409e-03
3.590130e-03 9.267923e-05 3.544384e-03
4.317880e-03 1.267194e-04 4.255581e-03
5.193150e-03 1.733185e-04 5.108204e-03
6.245845e-03 2.371192e-04 6.129855e-03
7.511929e-03 3.244755e-04 7.353299e-03
9.034660e-03 4.440759e-04 8.817331e-03
1.086606e-02 6.077873e-04 1.056773e-02
1.306870e-02 8.317907e-04 1.265827e-02
1.571784e-02 1.138104e-03 1.515182e-02
1.890397e-02 1.556601e-03 1.812135e-02
2.273597e-02 2.127672e-03 2.165074e-02
2.734474e-02 2.905662e-03 2.583535e-02
3.288774e-02 3.963262e-03 3.078174e-02
3.955436e-02 5.396929e-03 3.660638e-02
4.757236e-02 7.333384e-03 4.343249e-02
5.721568e-02 9.936939e-03 5.138430e-02
6.881377e-02 1.341707e-02 6.057754e-02
8.276289e-02 1.803498e-02 7.110513e-02
9.953962e-02 2.410703e-02 8.301699e-02
1.197171e-01 3.200173e-02 9.629392e-02
1.439848e-01 4.212616e-02 1.108170e-01
1.731717e-01 5.489723e-02 1.263368e-01
2.082751e-01 7.069486e-02 1.424498e-01
2.504942e-01 8.979849e-02 1.585941e-01
3.012714e-01 1.123156e-01 1.740750e-01
3.623416e-01 1.381190e-01 1.881273e-01
4.357913e-01 1.668156e-01 2.000111e-01
5.241298e-01 1.977636e-01 2.091196e-01
6.303753e-01 2.301426e-01 2.150732e-01
7.581576e-01 2.630617e-01 2.177681e-01
9.118425e-01 2.956750e-01 2.173708e-01
1.096681e+00 3.272755e-01 2.142614e-01
1.318987e+00 3.573474e-01 2.089513e-01
1.586357e+00 3.855752e-01 2.019979e-01
1.907924e+00 4.118215e-01 1.939358e-01
2.294676e+00 4.360857e-01 1.852330e-01
2.759826e+00 4.584610e-01 1.762697e-01
3.319266e+00 4.790950e-01 1.673355e-01
3.992109e+00 4.981599e-01 1.586374e-01
4.801343e+00 5.158319e-01 1.503130e-01
5.774615e+00 5.322782e-01 1.424451e-01
6.945178e+00 5.476506e-01 1.350751e-01
8.353023e+00 5.620822e-01 1.282148e-01
1.004625e+01 5.756875e-01 1.218557e-01
1.208271e+01 5.885636e-01 1.159759e-01
1.453198e+01 6.007919e-01 1.105459e-01
1.747773e+01 6.124402e-01 1.055317e-01
2.102061e+01 6.235651e-01 1.008980e-01
2.528166e+01 6.342137e-01 9.661006e-02
3.040646e+01 6.444251e-01 9.263422e-02
3.657011e+01 6.542323e-01 8.893921e-02
4.398317e+01 6.636629e-01 8.549624e-02
5.289893e+01 6.727405e-01 8.227922e-02
6.362198e+01 6.814854e-01 7.926471e-02
7.651869e+01 6.899149e-01 7.643186e-02
9.202967e+01 6.980444e-01 7.376222e-02
1.106848e+02 7.058876e-01 7.123955e-02
1.331216e+02 7.134567e-01 6.884963e-02
1.601064e+02 7.207628e-01 6.658004e-02
1.925614e+02 7.278160e-01 6.441995e-02
2.315951e+02 7.346259e-01 6.235994e-02
2.785414e+02 7.412013e-01 6.039180e-02
3.350041e+02 7.475506e-01 5.850841e-02
4.029122e+02 7.536817e-01 5.670357e-02
4.845859e+02 7.596023e-01 5.497185e-02
5.828155e+02 7.653195e-01 5.330852e-02
7.009570e+02 7.708405e-01 5.170942e-02
8.430468e+02 7.761720e-01 5.017088e-02
1.013939e+03 7.813206e-01 4.868966e-02
1.219473e+03 7.862927e-01 4.726287e-02
1.466671e+03 7.910944e-01 4.588790e-02
1.763977e+03 7.957318e-01 4.456242e-02
2.121550e+03 8.002107e-01 4.328430e-02
2.551606e+03 8.045367e-01 4.205158e-02
3.068838e+03 8.087154e-01 4.086246e-02
3.690917e+03 8.127520e-01 3.971527e-02
4.439097e+03 8.166519e-01 3.860845e-02
5.338938e+03 8.204199e-01 3.754053e-02
6.421186e+03 8.240611e-01 3.651011e-02
7.722814e+03 8.275800e-01 3.551587e-02
9.288292e+03 8.309814e-01 3.455655e-02
1.117111e+04 8.342696e-01 3.363094e-02
1.343558e+04 8.374489e-01 3.273786e-02
1.615909e+04 8.405234e-01 3.187622e-02
1.943467e+04 8.434973e-01 3.104491e-02
2.337424e+04 8.463743e-01 3.024289e-02
2.811239e+04 8.491581e-01 2.946915e-02
3.381101e+04 8.518524e-01 2.872271e-02
4.066478e+04 8.544607e-01 2.800261e-02
4.890787e+04 8.569864e-01 2.730793e-02
5.882190e+04 8.597306e-01 2.665627e-02
7.074559e+04 8.624107e-01 2.602801e-02
8.508632e+04 8.649903e-01 2.541998e-02
1.023340e+05 8.674968e-01 2.483296e-02
1.230780e+05 8.700598e-01 2.427330e-02
1.480269e+05 8.725215e-01 2.373101e-02
1.780332e+05 8.749954e-01 2.321145e-02
2.141220e+05 8.774104e-01 2.270985e-02
2.575263e+05 8.797929e-01 2.222680e-02
3.097291e+05 8.821462e-01 2.176162e-02
3.725137e+05 8.844663e-01 2.131334e-02
4.480254e+05 8.867482e-01 2.088097e-02
5.388438e+05 8.890018e-01 2.046430e-02
6.480720e+05 8.912200e-01 2.006232e-02
7.794416e+05 8.934081e-01 1.967462e-02
9.374409e+05 8.955628e-01 1.930045e-02
1.127468e+06 8.976866e-01 1.893933e-02
1.356015e+06 8.997791e-01 1.859069e-02
